iteration,best_score,n_evaluations,wind_mw,pv_mw,electrolyzer_mw,n_electrolyzer_units,battery_mw,battery_mwh,battery_duration_h,feasible,agsr,electrolyzer_cf,lcoe_cny_per_kwh,lcoh_cny_per_kg,a,algorithm,seed
26,0.2892810087692519,520,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
27,0.2892810087692519,540,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
28,0.2892810087692519,560,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
29,0.2892810087692519,580,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
30,0.2892810087692519,600,130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,0.578616378628588,0.2892810087692519,19.779566275179196,,random,67
1,0.30660728936446646,20,108.34093737785932,91.65906262214068,80.0,16,35.0,70.0,2.0,True,0.16736603057000948,0.6243762458198822,0.30660728936446646,20.392390574783107,,random,68
2,0.3063365671833035,40,72.9563898110829,127.0436101889171,75.0,15,5.0,10.0,2.0,True,0.19993002320010503,0.5673090159910565,0.3063365671833035,21.17750542283511,,random,68
3,0.3063365671833035,60,72.9563898110829,127.0436101889171,75.0,15,5.0,10.0,2.0,True,0.19993002320010503,0.5673090159910565,0.3063365671833035,21.17750542283511,,random,68
4,0.3063365671833035,80,72.9563898110829,127.0436101889171,75.0,15,5.0,10.0,2.0,True,0.19993002320010503,0.5673090159910565,0.3063365671833035,21.17750542283511,,random,68
5,0.3063365671833035,100,72.9563898110829,127.0436101889171,75.0,15,5.0,10.0,2.0,True,0.19993002320010503,0.5673090159910565,0.3063365671833035,21.17750542283511,,random,68
6,0.30596363130529974,120,119.27106663318787,80.72893336681213,95.0,19,20.0,20.0,1.0,True,0.13958891009880528,0.5631155592627552,0.30596363130529974,19.680152016580543,,random,68
7,0.30596363130529974,140,119.27106663318787,80.72893336681213,95.0,19,20.0,20.0,1.0,True,0.13958891009880528,0.5631155592627552,0.30596363130529974,19.680152016580543,,random,68
8,0.2959913880741259,160,165.7542599107498,34.245740089250205,100.0,20,20.0,80.0,4.0,True,0.19094505871840667,0.5754274113677695,0.2959913880741259,20.263533840248012,,random,68
9,0.2959913880741259,180,165.7542599107498,34.245740089250205,100.0,20,20.0,80.0,4.0,True,0.19094505871840667,0.5754274113677695,0.2959913880741259,20.263533840248012,,random,68
10,0.2959913880741259,200,165.7542599107498,34.245740089250205,100.0,20,20.0,80.0,4.0,True,0.19094505871840667,0.5754274113677695,0.2959913880741259,20.263533840248012,,random,68
11,0.2959913880741259,220,165.7542599107498,34.245740089250205,100.0,20,20.0,80.0,4.0,True,0.19094505871840667,0.5754274113677695,0.2959913880741259,20.263533840248012,,random,68
12,0.2959913880741259,240,165.7542599107498,34.245740089250205,100.0,20,20.0,80.0,4.0,True,0.19094505871840667,0.5754274113677695,0.2959913880741259,20.263533840248012,,random,68
13,0.29223850310692384,260,125.3837455018034,74.6162544981966,90.0,18,5.0,20.0,4.0,True,0.19554746306875218,0.566682437873905,0.29223850310692384,20.09244934588548,,random,68
14,0.29223850310692384,280,125.3837455018034,74.6162544981966,90.0,18,5.0,20.0,4.0,True,0.19554746306875218,0.566682437873905,0.29223850310692384,20.09244934588548,,random,68
15,0.29223850310692384,300,125.3837455018034,74.6162544981966,90.0,18,5.0,20.0,4.0,True,0.19554746306875218,0.566682437873905,0.29223850310692384,20.09244934588548,,random,68
16,0.29223850310692384,320,125.3837455018034,74.6162544981966,90.0,18,5.0,20.0,4.0,True,0.19554746306875218,0.566682437873905,0.29223850310692384,20.09244934588548,,random,68
17,0.29223850310692384,340,125.3837455018034,74.6162544981966,90.0,18,5.0,20.0,4.0,True,0.19554746306875218,0.566682437873905,0.29223850310692384,20.09244934588548,,random,68
18,0.29223850310692384,360,125.3837455018034,74.6162544981966,90.0,18,5.0,20.0,4.0,True,0.19554746306875218,0.566682437873905,0.29223850310692384,20.09244934588548,,random,68
19,0.29223850310692384,380,125.3837455018034,74.6162544981966,90.0,18,5.0,20.0,4.0,True,0.19554746306875218,0.566682437873905,0.29223850310692384,20.09244934588548,,random,68
20,0.29223850310692384,400,125.3837455018034,74.6162544981966,90.0,18,5.0,20.0,4.0,True,0.19554746306875218,0.566682437873905,0.29223850310692384,20.09244934588548,,random,68
21,0.29223850310692384,420,125.3837455018034,74.6162544981966,90.0,18,5.0,20.0,4.0,True,0.19554746306875218,0.566682437873905,0.29223850310692384,20.09244934588548,,random,68
22,0.28887356268369896,440,129.69773259170861,70.30226740829139,90.0,18,10.0,20.0,2.0,True,0.19068579270587308,0.5793310039304107,0.28887356268369896,19.74787284661925,,random,68
23,0.28887356268369896,460,129.69773259170861,70.30226740829139,90.0,18,10.0,20.0,2.0,True,0.19068579270587308,0.5793310039304107,0.28887356268369896,19.74787284661925,,random,68
24,0.28887356268369896,480,129.69773259170861,70.30226740829139,90.0,18,10.0,20.0,2.0,True,0.19068579270587308,0.5793310039304107,0.28887356268369896,19.74787284661925,,random,68
25,0.28887356268369896,500,129.69773259170861,70.30226740829139,90.0,18,10.0,20.0,2.0,True,0.19068579270587308,0.5793310039304107,0.28887356268369896,19.74787284661925,,random,68
26,0.28887356268369896,520,129.69773259170861,70.30226740829139,90.0,18,10.0,20.0,2.0,True,0.19068579270587308,0.5793310039304107,0.28887356268369896,19.74787284661925,,random,68
27,0.28887356268369896,540,129.69773259170861,70.30226740829139,90.0,18,10.0,20.0,2.0,True,0.19068579270587308,0.5793310039304107,0.28887356268369896,19.74787284661925,,random,68
28,0.28887356268369896,560,129.69773259170861,70.30226740829139,90.0,18,10.0,20.0,2.0,True,0.19068579270587308,0.5793310039304107,0.28887356268369896,19.74787284661925,,random,68
29,0.28887356268369896,580,129.69773259170861,70.30226740829139,90.0,18,10.0,20.0,2.0,True,0.19068579270587308,0.5793310039304107,0.28887356268369896,19.74787284661925,,random,68
30,0.28887356268369896,600,129.69773259170861,70.30226740829139,90.0,18,10.0,20.0,2.0,True,0.19068579270587308,0.5793310039304107,0.28887356268369896,19.74787284661925,,random,68
1,0.29997227723568876,20,144.33656310025847,55.66343689974153,100.0,20,35.0,35.0,1.0,True,0.15594985704343042,0.5670651538021594,0.29997227723568876,19.678263300758697,,random,69
2,0.283221475937502,40,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
3,0.283221475937502,60,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
4,0.283221475937502,80,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
5,0.283221475937502,100,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
6,0.283221475937502,120,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
7,0.283221475937502,140,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
8,0.283221475937502,160,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
9,0.283221475937502,180,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
10,0.283221475937502,200,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
11,0.283221475937502,220,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
12,0.283221475937502,240,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
13,0.283221475937502,260,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
14,0.283221475937502,280,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
15,0.283221475937502,300,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
16,0.283221475937502,320,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
17,0.283221475937502,340,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
18,0.283221475937502,360,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
19,0.283221475937502,380,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
20,0.283221475937502,400,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
21,0.283221475937502,420,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
22,0.283221475937502,440,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
23,0.283221475937502,460,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
24,0.283221475937502,480,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
25,0.283221475937502,500,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
26,0.283221475937502,520,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
27,0.283221475937502,540,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
28,0.283221475937502,560,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
29,0.283221475937502,580,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
30,0.283221475937502,600,139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,0.5926572204579185,0.283221475937502,19.499153044082675,,random,69
1,0.3165856993042731,20,76.14696904302858,123.85303095697142,65.0,13,35.0,70.0,2.0,True,0.19870324499550684,0.6449112982944702,0.3165856993042731,21.896599529418328,,random,70
2,0.3033518940346222,40,75.6723743467761,124.3276256532239,70.0,14,15.0,15.0,1.0,True,0.19751480705579155,0.6043243292017775,0.3033518940346222,20.925191682042104,,random,70
3,0.2925523980957195,60,118.91271267363963,81.08728732636037,85.0,17,25.0,25.0,1.0,True,0.17435416665473386,0.6036881866186542,0.2925523980957195,19.616433439316708,,random,70
4,0.28755426246216326,80,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
5,0.28755426246216326,100,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
6,0.28755426246216326,120,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
7,0.28755426246216326,140,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
8,0.28755426246216326,160,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
9,0.28755426246216326,180,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
10,0.28755426246216326,200,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
11,0.28755426246216326,220,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
12,0.28755426246216326,240,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
13,0.28755426246216326,260,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
14,0.28755426246216326,280,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
15,0.28755426246216326,300,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
16,0.28755426246216326,320,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
17,0.28755426246216326,340,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
18,0.28755426246216326,360,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
19,0.28755426246216326,380,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
20,0.28755426246216326,400,142.77268879402055,57.22731120597945,90.0,18,25.0,50.0,2.0,True,0.19378338074336246,0.6031049933331206,0.28755426246216326,19.752252652821806,,random,70
21,0.2853679696641088,420,158.49482482364772,41.50517517635228,100.0,20,25.0,25.0,1.0,True,0.18965430753690896,0.5703745019970183,0.2853679696641088,19.50153237508405,,random,70
22,0.2853679696641088,440,158.49482482364772,41.50517517635228,100.0,20,25.0,25.0,1.0,True,0.18965430753690896,0.5703745019970183,0.2853679696641088,19.50153237508405,,random,70
23,0.2853679696641088,460,158.49482482364772,41.50517517635228,100.0,20,25.0,25.0,1.0,True,0.18965430753690896,0.5703745019970183,0.2853679696641088,19.50153237508405,,random,70
24,0.2853679696641088,480,158.49482482364772,41.50517517635228,100.0,20,25.0,25.0,1.0,True,0.18965430753690896,0.5703745019970183,0.2853679696641088,19.50153237508405,,random,70
25,0.2853679696641088,500,158.49482482364772,41.50517517635228,100.0,20,25.0,25.0,1.0,True,0.18965430753690896,0.5703745019970183,0.2853679696641088,19.50153237508405,,random,70
26,0.2853679696641088,520,158.49482482364772,41.50517517635228,100.0,20,25.0,25.0,1.0,True,0.18965430753690896,0.5703745019970183,0.2853679696641088,19.50153237508405,,random,70
27,0.2853679696641088,540,158.49482482364772,41.50517517635228,100.0,20,25.0,25.0,1.0,True,0.18965430753690896,0.5703745019970183,0.2853679696641088,19.50153237508405,,random,70
28,0.2853679696641088,560,158.49482482364772,41.50517517635228,100.0,20,25.0,25.0,1.0,True,0.18965430753690896,0.5703745019970183,0.2853679696641088,19.50153237508405,,random,70
29,0.2853679696641088,580,158.49482482364772,41.50517517635228,100.0,20,25.0,25.0,1.0,True,0.18965430753690896,0.5703745019970183,0.2853679696641088,19.50153237508405,,random,70
30,0.2853679696641088,600,158.49482482364772,41.50517517635228,100.0,20,25.0,25.0,1.0,True,0.18965430753690896,0.5703745019970183,0.2853679696641088,19.50153237508405,,random,70
1,0.2939875477030287,20,106.11338489839292,93.88661510160708,80.0,16,15.0,15.0,1.0,True,0.18253000864875926,0.6019603258721579,0.2939875477030287,19.90228283855579,,random,71
2,0.2898654701129051,40,165.1145869423984,34.885413057601596,100.0,20,45.0,45.0,1.0,True,0.19431814610225076,0.57357916714329,0.2898654701129051,19.93057081369722,,random,71
3,0.2898654701129051,60,165.1145869423984,34.885413057601596,100.0,20,45.0,45.0,1.0,True,0.19431814610225076,0.57357916714329,0.2898654701129051,19.93057081369722,,random,71
4,0.2898654701129051,80,165.1145869423984,34.885413057601596,100.0,20,45.0,45.0,1.0,True,0.19431814610225076,0.57357916714329,0.2898654701129051,19.93057081369722,,random,71
